year,day,low,open,high,close,volumn
2005, 0713, 84186, 85047, 85195, 84623, 939884210
2005, 0714, 84318, 84494, 85610, 84959, 936196800
2005, 0715, 83778, 84987, 85460, 84100, 888956330
2005, 0718, 82968, 83922, 84001, 83300, 850000630
2005, 0719, 82928, 83150, 84014, 83561, 789181770
2005, 0720, 83214, 83530, 84471, 84264, 852647300
2005, 0721, 83576, 84275, 84399, 84399, 836603290
2005, 0722, 84299, 84754, 86717, 85969, 2163097600
2005, 0725, 85428, 85833, 86095, 85686, 1181607960
2005, 0726, 85619, 85619, 88003, 87648, 2182677500
2005, 0727, 87604, 87694, 89403, 89401, 2040953700
2005, 0728, 88850, 89388, 90100, 89089, 2062252700
2005, 0729, 88338, 88941, 89229, 88816, 1339740590
2005, 0801, 88585, 88772, 89729, 89161, 1180830910
2005, 0802, 88840, 89213, 90360, 90360, 1423086500
2005, 0803, 90376, 90518, 91928, 90957, 2578629800
2005, 0804, 90163, 90742, 90983, 90415, 1451925500
2005, 0805, 90394, 90404, 92381, 92380, 1912376400
2005, 0808, 92357, 92657, 93315, 92747, 2160894400
2005, 0809, 91911, 92697, 93339, 93309, 1953290700
2005, 0810, 92628, 93326, 94037, 94037, 2151576200
2005, 0811, 93939, 94079, 95399, 95399, 2707366600
2005, 0812, 93399, 95472, 95927, 93832, 2916814400
2005, 0815, 93611, 93771, 95450, 95450, 2043081300
2005, 0816, 93992, 95527, 95934, 94506, 2386181700
2005, 0817, 93033, 94341, 95334, 95301, 2145776800
2005, 0818, 91912, 95416, 95684, 92067, 3185532600
2005, 0819, 91008, 91809, 92732, 92304, 2222163300
2005, 0822, 91922, 92311, 93335, 93167, 1603100900
2005, 0823, 91503, 93181, 93181, 92341, 1540648800
2005, 0824, 92356, 92356, 93523, 93065, 1595974700
2005, 0825, 92061, 93098, 93320, 93012, 1629205700
2005, 0826, 92184, 93025, 93033, 92826, 1542980300
2005, 0829, 91377, 92834, 92834, 91737, 1546226000
2005, 0830, 91284, 91609, 92021, 91488, 1243817030
2005, 0831, 91151, 91512, 92821, 92792, 1462362900
2005, 0901, 92606, 92852, 94495, 94456, 2230638300
2005, 0902, 94131, 94598, 94792, 94787, 1861443700
2005, 0905, 94463, 94908, 95299, 95272, 1784331800
2005, 0906, 93497, 95341, 95630, 93661, 2122225500
2005, 0907, 93265, 93499, 95290, 95276, 1960846500
2005, 0908, 94771, 95427, 95887, 95528, 2242308500
2005, 0909, 94602, 95511, 95990, 94907, 1621931000
2005, 0912, 94540, 94978, 95255, 94951, 1167261340
2005, 0913, 94813, 94958, 96392, 96377, 1657943000
2005, 0914, 96164, 96497, 97026, 97019, 1995829000
2005, 0915, 96566, 97058, 97096, 96960, 1637767900
2005, 0916, 96429, 96962, 97037, 96750, 1397857000
2005, 0919, 96426, 96744, 97199, 97114, 1473742100
2005, 0920, 95712, 97138, 97165, 96192, 1863660400
2005, 0921, 94382, 96137, 96137, 94441, 1854189500
2005, 0922, 91423, 94273, 94273, 92327, 1811552400
2005, 0923, 91481, 92151, 92742, 91615, 1154764370
2005, 0926, 91361, 91584, 91965, 91849, 883624090
2005, 0927, 90339, 91887, 92113, 90421, 1108605620
2005, 0928, 90138, 90333, 91033, 90372, 885030980
2005, 0929, 90428, 90428, 91598, 91598, 1193897750
2005, 0930, 91345, 91659, 91866, 91739, 900143260
2005, 1010, 90688, 91721, 91721, 90732, 715845080
2005, 1011, 90405, 90663, 91980, 91972, 775829490
2005, 1012, 91738, 92045, 92609, 92349, 1220885170
2005, 1013, 91628, 92343, 92601, 91650, 1082890370
2005, 1014, 90281, 91634, 91789, 90483, 1012394040
2005, 1017, 89236, 90327, 90327, 89762, 1055250550
2005, 1018, 89562, 89737, 90300, 90237, 1136631670
2005, 1019, 89705, 90204, 90788, 89874, 1103304750
2005, 1020, 88957, 89889, 90013, 89992, 1260451480
2005, 1021, 89799, 89965, 90779, 90441, 1136458820
2005, 1024, 90023, 90513, 90845, 90665, 921898220
2005, 1025, 89361, 90597, 90597, 89427, 1121340120
2005, 1026, 87390, 89262, 89262, 87582, 1216712290
2005, 1027, 86972, 87347, 87967, 87585, 1190858810
2005, 1028, 85969, 87586, 88021, 86773, 1197337570
2005, 1031, 86615, 86662, 87841, 87628, 1044365130
2005, 1101, 86269, 87596, 87596, 87287, 1008274540
2005, 1102, 87339, 87339, 88494, 88248, 1310497250
2005, 1103, 87211, 88219, 88568, 87458, 1217918240
2005, 1104, 86968, 87335, 87836, 87836, 956731040
2005, 1107, 87008, 87762, 87762, 87728, 771325910
2005, 1108, 87096, 87643, 88190, 88152, 1012876110
2005, 1109, 87868, 88151, 88494, 87925, 1177440510
2005, 1110, 86209, 87863, 87863, 86297, 1085377090
2005, 1111, 85779, 86122, 86733, 86479, 921971970
2005, 1114, 85834, 86408, 86425, 86215, 627167370
2005, 1115, 85386, 86207, 86746, 85664, 825247790
2005, 1116, 84749, 85545, 86317, 86312, 906613770
2005, 1117, 85900, 86308, 86579, 86266, 881163670
2005, 1118, 86240, 86258, 88658, 88224, 1759780200
2005, 1121, 88030, 88279, 88611, 88387, 1025996300
2005, 1122, 86953, 88393, 88393, 86962, 1059723590
2005, 1123, 86619, 86801, 87682, 87623, 991691960
2005, 1124, 87488, 87583, 88575, 88149, 1462900700
2005, 1125, 87726, 88125, 88416, 88411, 1300354580
2005, 1128, 87764, 88324, 88674, 88017, 973973490
2005, 1129, 87056, 87925, 87925, 87131, 841499370
2005, 1130, 86698, 87045, 87393, 87383, 804073740
2005, 1201, 87070, 87347, 87731, 87307, 706562600
2005, 1202, 86637, 87293, 87583, 86994, 849202050
2005, 1205, 85886, 86943, 86943, 85961, 1028689680
2005, 1206, 85572, 85811, 86719, 86608, 1030351360
2005, 1207, 86502, 86572, 87400, 87384, 984295490
2005, 1208, 87012, 87413, 87797, 87406, 1025917360
2005, 1209, 87126, 87369, 88757, 88736, 1271952570
2005, 1212, 88426, 88706, 89069, 88852, 1069927980
2005, 1213, 88074, 88800, 88922, 88910, 1054723730
2005, 1214, 88437, 88860, 89901, 89815, 1386837500
2005, 1215, 89517, 89838, 90401, 89643, 1625978100
2005, 1216, 89410, 89583, 90275, 90256, 1145210670
2005, 1219, 89879, 90205, 90447, 90291, 993632640
2005, 1220, 89966, 90275, 90732, 90732, 1029465840
2005, 1221, 90211, 90705, 91093, 90314, 1027397530
2005, 1222, 90066, 90237, 90906, 90875, 894702540
2005, 1223, 90851, 90896, 91589, 91589, 1190699800
2005, 1226, 91641, 91667, 92501, 92238, 1533530200
2005, 1227, 91601, 92244, 92244, 91936, 1205035820
2005, 1228, 91512, 91905, 92098, 92092, 1213103150
2005, 1229, 92114, 92114, 93203, 93203, 1725495800
2005, 1230, 92183, 93345, 93400, 92345, 1560025000
2006, 0104, 92641, 92656, 94143, 94143, 2112689900
2006, 0105, 94231, 94385, 95963, 95913, 2731174300
2006, 0106, 95604, 96192, 97563, 97003, 3028636800
2006, 0109, 96605, 97109, 97627, 97525, 2432955200
2006, 0110, 96443, 97528, 97828, 97815, 2273530200
2006, 0111, 96339, 97764, 98339, 97348, 2652413800
2006, 0112, 96854, 97239, 98408, 98372, 2189668000
2006, 0113, 97369, 98504, 98811, 97881, 2228186100
2006, 0116, 96088, 97789, 97789, 96144, 2030521500
2006, 0117, 95223, 95940, 96598, 96429, 1603662500
2006, 0118, 96308, 96416, 98467, 98362, 2082351800
2006, 0119, 97828, 98523, 99227, 99122, 2644382100
2006, 0120, 98706, 99157, 99450, 99334, 2614706200
2006, 0123, 98934, 99374, 99733, 99616, 2254601900
2006, 0124, 99339, 99779, 100615, 99909, 2419799100
2006, 0125, 98951, 99883, 100965, 100960, 2180075800
2006, 0206, 101281, 101343, 103335, 103323, 2503877100
2006, 0207, 101994, 103468, 103850, 102994, 3295478700
2006, 0208, 102294, 102845, 103340, 103307, 2698672900
2006, 0209, 101705, 103319, 103319, 101960, 2383960100
2006, 0210, 101848, 101942, 103260, 103234, 2202445300
2006, 0213, 102184, 103438, 103464, 103161, 2215729800
2006, 0214, 103046, 103265, 103881, 103853, 1855622000
2006, 0215, 103874, 104033, 104834, 104166, 2478462800
2006, 0216, 101921, 104167, 104167, 102012, 2615989200
2006, 0217, 101599, 102006, 102857, 102037, 2102687500
2006, 0220, 102002, 102074, 103005, 102164, 1881888300
2006, 0221, 101466, 102098, 103894, 103882, 2367803900
2006, 0222, 103638, 103965, 104645, 103789, 2538070400
2006, 0223, 102925, 103825, 104159, 104137, 1978503700
2006, 0224, 104197, 104197, 104969, 104944, 1967610400
2006, 0227, 104597, 105595, 105722, 104785, 2287209900
2006, 0228, 103366, 104671, 105372, 105301, 1935326700
2006, 0301, 104964, 105176, 105769, 105662, 1942573000
2006, 0302, 103468, 105586, 105605, 103867, 2487786100
2006, 0303, 102956, 103799, 104342, 104168, 2120053900
2006, 0306, 103611, 104166, 104442, 103887, 1787096300
2006, 0307, 101314, 103793, 103798, 101497, 1933651600
2006, 0308, 99993, 101258, 101497, 100927, 1746305500
2006, 0309, 100220, 100697, 101091, 100434, 1273509900
2006, 0310, 100469, 100475, 101176, 100890, 1188798300
2006, 0313, 100851, 100880, 102088, 101986, 1176591100
2006, 0314, 101211, 102047, 102165, 101827, 1134803000
2006, 0315, 101708, 101815, 102897, 102896, 1484206800
2006, 0316, 102552, 102896, 102981, 102762, 1478433900
2006, 0317, 102108, 102764, 102956, 102402, 1500192400
2006, 0320, 101965, 102450, 103791, 103766, 1538991200
2006, 0321, 103624, 103795, 104705, 104076, 1907766200
2006, 0322, 103671, 104114, 104782, 104767, 1864057500
2006, 0323, 104283, 104735, 104933, 104854, 2046788500
2006, 0324, 104123, 104912, 105176, 104260, 2009823700
2006, 0327, 103708, 104263, 105048, 105048, 1708022400
2006, 0328, 104864, 105007, 105652, 105598, 2227399900
2006, 0329, 105768, 105874, 107404, 106529, 3052634500
2006, 0330, 105514, 106584, 106799, 105563, 2201249400
2006, 0331, 105022, 105385, 106147, 106109, 2227619000
2006, 0403, 106196, 106196, 107937, 107932, 2772976100
2006, 0404, 107620, 108086, 108937, 108937, 3114875700
2006, 0405, 108955, 109118, 110056, 109997, 3293691400
2006, 0406, 109732, 110254, 110968, 110324, 3616704900
2006, 0407, 109189, 110294, 110510, 110315, 3257086000
2006, 0410, 110069, 110432, 111808, 111791, 3206752000
2006, 0411, 111201, 112016, 112609, 112331, 3560752000
2006, 0412, 111615, 112378, 112378, 111707, 3033384500
2006, 0413, 109351, 111684, 112239, 109393, 3382414600
2006, 0414, 109167, 109169, 111867, 111861, 3352796200
2006, 0417, 111453, 112019, 112915, 112441, 3570454800
2006, 0418, 111927, 112751, 113545, 113128, 3231722300
2006, 0419, 112520, 113561, 114041, 113824, 3432289800
2006, 0420, 112709, 113964, 114254, 113438, 3788565100
2006, 0421, 112765, 113321, 115289, 114916, 4077291000
2006, 0424, 113575, 115691, 116058, 114270, 4593621900
2006, 0425, 112310, 113950, 114954, 114193, 3861112500
2006, 0426, 114207, 114290, 116202, 115573, 4182430100
2006, 0427, 114526, 115738, 115990, 115527, 3197994900
2006, 0428, 113319, 114359, 117388, 117235, 4080185800
2006, 0508, 117958, 117958, 121886, 121845, 4491282100
2006, 0509, 122268, 122632, 125276, 125161, 5599386100
2006, 0510, 124347, 125798, 127368, 126593, 5566704300
2006, 0511, 125435, 126722, 129487, 125504, 6113372500
2006, 0512, 125268, 125523, 129638, 129626, 5492033100
2006, 0515, 130180, 131214, 135241, 135216, 7353400500
2006, 0516, 132214, 136813, 138740, 133113, 7965817000
2006, 0517, 130687, 133169, 135613, 133552, 6182314400
2006, 0518, 130111, 132265, 134052, 133120, 5205636300
2006, 0519, 132932, 133407, 137122, 136610, 6712386900
2006, 0522, 136035, 136632, 138757, 137367, 6626217200
2006, 0523, 131655, 136510, 136510, 131765, 5687238800
2006, 0524, 127733, 132568, 135131, 130824, 5115835200
2006, 0525, 128573, 130470, 131648, 130770, 3404643600
2006, 0526, 130946, 131224, 133145, 133102, 3638566500
2006, 0529, 133063, 133990, 136684, 136629, 4448001100
2006, 0530, 136055, 137530, 138468, 137876, 4476102700
2006, 0531, 135501, 137745, 138694, 136545, 4733588300
2006, 0601, 136294, 136418, 140327, 140288, 5349345300
2006, 0602, 138200, 140662, 141178, 138996, 6401844900
2006, 0605, 136272, 139146, 140330, 140316, 5510181900
2006, 0606, 139190, 140027, 141311, 139914, 4683527800
2006, 0607, 131970, 139818, 139818, 132023, 5204764700
2006, 0608, 128690, 130907, 133189, 132598, 4567750900
2006, 0609, 129305, 132081, 132984, 129419, 3739262300
2006, 0612, 127540, 128383, 130812, 129767, 2503333100
2006, 0613, 128462, 129641, 131213, 129828, 2782303100
2006, 0614, 126952, 129169, 129169, 128388, 2880166100
2006, 0615, 128050, 128372, 130011, 128539, 2324130200
2006, 0616, 129000, 129000, 131802, 131801, 2840803200
2006, 0619, 129490, 130626, 134199, 133489, 3072625800
2006, 0620, 132378, 133362, 134124, 133822, 2779705800
2006, 0621, 132041, 133684, 134700, 133353, 3244547900
2006, 0622, 132615, 133193, 134173, 133155, 2595315700
2006, 0623, 131951, 132911, 134027, 133945, 2565164400
2006, 0626, 134161, 134161, 136357, 136341, 2959592000
2006, 0627, 135409, 136504, 136841, 136390, 2645473400
2006, 0628, 135363, 136179, 136634, 136289, 2579165700
2006, 0629, 136525, 136525, 139524, 139512, 4243920100
2006, 0630, 138499, 140260, 140879, 139396, 3839674500
2006, 0703, 139392, 139874, 142033, 142033, 3829738500
2006, 0704, 140115, 142308, 142610, 141101, 4274980300
2006, 0705, 137722, 140990, 140990, 139301, 3344600500
2006, 0706, 139019, 139164, 141876, 141868, 3248073400
2006, 0707, 140599, 142372, 142640, 141043, 3355617600
2006, 0710, 139744, 141050, 141358, 141212, 2760736900
2006, 0711, 140650, 141414, 141882, 141858, 2853737900
2006, 0712, 141674, 141907, 143094, 141920, 3629341700
2006, 0713, 134416, 141588, 141814, 134609, 4897067300
2006, 0714, 132759, 133374, 136774, 135713, 3265910500
2006, 0717, 134843, 135414, 137225, 137225, 2420555200
2006, 0718, 135991, 137090, 137359, 137342, 2272454400
2006, 0719, 133028, 137029, 137029, 133664, 2517264100
2006, 0720, 132918, 133541, 134685, 134519, 1845062100
2006, 0721, 134457, 134460, 135734, 135603, 2039364800
2006, 0724, 132790, 134028, 135956, 135812, 1996619000
2006, 0725, 135932, 135932, 137884, 137417, 2202350900
2006, 0726, 136705, 137778, 138080, 137130, 1963344200
2006, 0727, 134729, 137075, 137925, 135555, 2381875500
2006, 0728, 132766, 135492, 135974, 134139, 2155750500
2006, 0731, 129353, 133804, 133804, 129433, 2218121100
2006, 0801, 127854, 129271, 130289, 128206, 1744388700
2006, 0802, 125801, 128189, 128861, 127509, 1781328400
2006, 0803, 126170, 127763, 128179, 127174, 1294047300
2006, 0804, 123938, 127236, 127825, 124191, 1605362800
2006, 0807, 122199, 123349, 124185, 122410, 1511651900
2006, 0808, 122504, 122504, 125239, 125239, 1425048100
2006, 0809, 124539, 125437, 125821, 125130, 1285947400
2006, 0810, 125108, 125116, 127147, 127147, 1769900600
2006, 0811, 126552, 127327, 127797, 127565, 1530322700
2006, 0814, 124195, 127514, 127931, 124572, 1644446900
2006, 0815, 123991, 124316, 126586, 126586, 1431936000
2006, 0816, 126254, 126682, 128357, 128357, 2080274300
2006, 0817, 126393, 128028, 128028, 127163, 1545790400
2006, 0818, 126582, 127023, 128083, 126787, 1396452400
2006, 0821, 122917, 123543, 127067, 127056, 1506476600
2006, 0822, 126910, 127010, 128902, 128527, 1720094200
2006, 0823, 128284, 128482, 129483, 128568, 1909287500
2006, 0824, 127456, 128484, 129240, 129240, 1508130600
2006, 0825, 129245, 129350, 130175, 129544, 1855793700
2006, 0828, 129836, 129846, 132589, 132589, 2618329000
2006, 0829, 132700, 132861, 134920, 133016, 3176637600
2006, 0830, 131982, 132837, 133639, 133436, 2103629900
2006, 0831, 133129, 133559, 134279, 133869, 2318827400
2006, 0901, 131457, 133931, 134013, 131810, 2503368800
2006, 0904, 131561, 131571, 133724, 133724, 2109534000
2006, 0905, 133472, 133959, 134571, 134068, 2686811000
2006, 0906, 133185, 134140, 134637, 134637, 2315311200
2006, 0907, 132398, 134817, 134828, 132838, 2188644900
2006, 0908, 132625, 132756, 133473, 133215, 1723027300
2006, 0911, 131921, 133189, 133876, 133876, 2094726600
2006, 0912, 133730, 133882, 135053, 134764, 2730189100
2006, 0913, 133746, 134885, 135686, 133839, 3282119100
2006, 0914, 132380, 133835, 134559, 133828, 2221728400
2006, 0915, 133814, 133841, 136240, 136232, 3605714800
2006, 0918, 136214, 136765, 137558, 137556, 3145485100
2006, 0919, 137143, 137772, 138562, 137831, 2664830100
2006, 0920, 136572, 137612, 138181, 137846, 2344588000
2006, 0921, 137846, 137846, 139062, 138737, 2609412100
2006, 0922, 137395, 138987, 139353, 137485, 2826504200
2006, 0925, 136161, 137281, 138377, 137240, 2458478000
2006, 0926, 135118, 137086, 137158, 135765, 1970327800
2006, 0927, 135539, 135728, 137112, 137112, 1758032300
2006, 0928, 136940, 137213, 138956, 138700, 2168779200
2006, 0929, 138904, 138908, 140556, 140327, 2716674200
2006, 1009, 141821, 142036, 143607, 143607, 3919186200
2006, 1010, 142697, 143769, 144350, 143725, 3840048600
2006, 1011, 142181, 143668, 144021, 143591, 3161798700
2006, 1012, 142363, 143620, 143880, 142650, 3795623700
2006, 1013, 142096, 142430, 143610, 143088, 2829515600
2006, 1016, 141549, 143231, 143453, 141852, 2849218600
2006, 1017, 141067, 141695, 142629, 141445, 2422440300
2006, 1018, 141355, 141391, 143759, 143759, 2429030800
2006, 1019, 143394, 143884, 144562, 143938, 2382026700
2006, 1020, 143665, 144067, 144795, 144018, 2656014300
2006, 1023, 140301, 143954, 144492, 140872, 2895037700
2006, 1024, 140858, 140858, 144005, 144005, 2618997200
2006, 1025, 143481, 144311, 145973, 144683, 3220489500
2006, 1026, 143528, 144709, 145737, 145610, 3846636200
2006, 1027, 143336, 145598, 146046, 143905, 3737930400
2006, 1030, 142833, 143666, 144624, 144624, 3532045200
2006, 1031, 144706, 144706, 146448, 146447, 3695228300
2006, 1101, 146132, 146567, 147941, 147941, 3892692500
2006, 1102, 146460, 148055, 148055, 147966, 4237313600
2006, 1103, 148077, 148158, 149747, 148829, 3937202700
2006, 1106, 147200, 147744, 150797, 150789, 4203351000
2006, 1107, 149133, 151265, 151680, 151610, 4303832800
2006, 1108, 149701, 151236, 151304, 149817, 2872240500
2006, 1109, 148920, 149180, 152738, 152471, 3403013300
2006, 1110, 149320, 152523, 153520, 150406, 5392286700
2006, 1113, 146563, 149806, 151295, 147578, 4165330100
2006, 1114, 145326, 147545, 149388, 149378, 3630788500
2006, 1115, 149087, 149411, 153485, 153476, 4058921600
2006, 1116, 153129, 154026, 155841, 153329, 5774331200
2006, 1117, 152155, 152801, 156224, 156208, 4444619100
2006, 1120, 156734, 156734, 159319, 159316, 5341235900
2006, 1121, 156895, 159147, 161246, 161225, 4860184200
2006, 1122, 160038, 161005, 163941, 162403, 5706549500
2006, 1123, 161804, 162371, 164281, 163491, 5136067900
2006, 1124, 161155, 162989, 164075, 163658, 4971209600
2006, 1127, 162792, 163266, 165180, 165180, 4726727000
2006, 1128, 162983, 164968, 165619, 164401, 4476291600
2006, 1129, 160482, 161769, 167291, 166714, 4557841100
2006, 1130, 167167, 167167, 171449, 171436, 6021608800
2006, 1201, 171579, 171928, 174180, 172922, 5841358100
2006, 1204, 173190, 173190, 178080, 178074, 7143433300
2006, 1205, 177743, 178544, 181166, 179423, 6720257600
2006, 1206, 171772, 179426, 180665, 177941, 8127670000
2006, 1207, 177057, 177419, 182072, 177571, 8048750200
2006, 1208, 171000, 175277, 177216, 171158, 6625774600
2006, 1211, 170591, 170591, 179012, 178992, 5133597500
2006, 1212, 177211, 179846, 181980, 180279, 5783354300
2006, 1213, 177956, 180542, 181328, 180386, 4800445800
2006, 1214, 180520, 180708, 183619, 183614, 4720622700
2006, 1215, 183251, 184288, 186778, 186764, 4941444100
2006, 1218, 187501, 187501, 191829, 191611, 6189299000
2006, 1219, 188254, 192480, 193675, 192144, 6778893500
2006, 1220, 189342, 191290, 193680, 193655, 5634850200
2006, 1221, 190572, 193578, 194547, 190899, 6022516400
2006, 1222, 188057, 189648, 191849, 189564, 4623050100
2006, 1225, 189882, 189882, 195747, 193910, 5625174200
2006, 1226, 191498, 194180, 195998, 193824, 5696738300
2006, 1227, 193955, 194041, 198311, 198288, 5600564700
2006, 1228, 196497, 198802, 201037, 197993, 6319283400
2006, 1229, 199188, 199188, 205286, 204105, 7385194700
2007, 0104, 205424, 207325, 213949, 206709, 10671970700
2007, 0105, 203076, 205115, 208340, 207288, 9274344700
2007, 0108, 207172, 207201, 213174, 213156, 8476790900
2007, 0109, 212806, 213749, 220136, 220009, 8157762900
2007, 0110, 219477, 221076, 225597, 225597, 8490497900
2007, 0111, 222437, 225701, 228995, 223163, 8627654800
2007, 0112, 215978, 221586, 224954, 217375, 7652572000
2007, 0115, 217094, 217094, 228768, 228734, 6640309700
2007, 0116, 229724, 231096, 235443, 235387, 7636425400
2007, 0117, 226634, 236041, 239322, 230893, 8901554000
2007, 0118, 224021, 229217, 232553, 231710, 7864860600
2007, 0119, 232087, 232087, 239609, 239609, 8333402200
2007, 0122, 242482, 242482, 249171, 249131, 9389299300
2007, 0123, 241511, 250827, 251659, 250813, 10233761600
2007, 0124, 248993, 250852, 255610, 253643, 8443369700
2007, 0125, 244905, 251246, 252943, 245283, 8105515100
2007, 0126, 235698, 241575, 252424, 251292, 7865400800
2007, 0129, 252150, 252994, 258241, 257692, 8545208500
2007, 0130, 253178, 258652, 259945, 255188, 7821152800
2007, 0131, 236767, 254430, 254818, 238534, 8090913700
2007, 0201, 231057, 235060, 241042, 239517, 6507809500
2007, 0202, 229328, 239706, 240362, 229800, 5937715400
2007, 0205, 224793, 228277, 230432, 227180, 4758750600
2007, 0206, 219890, 227137, 231670, 231604, 6701064800
2007, 0207, 233043, 233043, 239087, 236979, 7010639000
2007, 0208, 235470, 237663, 241596, 241060, 6265654000
2007, 0209, 237602, 241264, 241764, 239725, 5551553200
2007, 0212, 239679, 239785, 248576, 248539, 5499232000
2007, 0213, 248966, 249835, 252623, 252263, 5152886200
2007, 0214, 252053, 252756, 259466, 258835, 6277727900
2007, 0215, 260763, 260763, 266918, 266863, 7163132900
2007, 0216, 266049, 269267, 271757, 267674, 7590878500
2007, 0226, 264112, 267927, 271030, 270768, 7453156000
2007, 0227, 245492, 271781, 271952, 245749, 10773680700
2007, 0228, 241333, 241342, 255423, 254457, 8282257100
2007, 0301, 243950, 255026, 255033, 247354, 8215965500
2007, 0302, 245582, 246867, 252386, 250873, 5794680500
2007, 0305, 240972, 250382, 254182, 247561, 6851748800
2007, 0306, 245214, 246774, 253945, 252029, 5263315300
2007, 0307, 253215, 253298, 259446, 258944, 5972094900
2007, 0308, 256511, 259772, 262845, 262763, 5538655900
2007, 0309, 258749, 263280, 264381, 261139, 7041132600
2007, 0312, 256337, 261296, 261950, 261617, 6246892100
2007, 0313, 260523, 262072, 264163, 264017, 6578890800
2007, 0314, 254665, 260993, 262512, 259736, 6895208800
2007, 0315, 259554, 259554, 264588, 264555, 6377848900
2007, 0316, 257632, 265601, 266539, 260423, 7533185000
2007, 0319, 252330, 253371, 267480, 265941, 7398356600
2007, 0320, 264525, 266964, 267447, 267277, 6124972600
2007, 0321, 266689, 268593, 270300, 270260, 6461295700
2007, 0322, 270241, 272046, 274028, 271132, 8330807400
2007, 0323, 265379, 271036, 272662, 271627, 7391191900
2007, 0326, 271393, 272540, 276440, 276403, 7607477300
2007, 0327, 275302, 277035, 278997, 278402, 8072512700
2007, 0328, 268911, 278724, 280608, 279765, 11220997000
2007, 0329, 278293, 280238, 283008, 278331, 10656723900
2007, 0330, 275315, 276871, 280195, 278178, 6295070600
2007, 0402, 279396, 279396, 285015, 285011, 6924788300
2007, 0403, 285257, 286190, 288833, 288812, 7701449500
2007, 0404, 287569, 289338, 292468, 291182, 7550665800
2007, 0405, 289542, 290950, 295066, 294505, 7413899100
2007, 0406, 291105, 292173, 297746, 297201, 7910232800
2007, 0409, 298838, 298838, 304306, 303817, 9090170500
2007, 0410, 299311, 305336, 308162, 308157, 10088834200
2007, 0411, 305928, 309209, 312154, 312132, 10166993500
2007, 0412, 311491, 312925, 317669, 317644, 9253518600
2007, 0413, 315411, 318278, 321161, 316923, 10065311600
2007, 0416, 317729, 317730, 325657, 325600, 8792894000
2007, 0417, 318295, 327343, 328817, 328360, 10530710500
2007, 0418, 324493, 329421, 331198, 330450, 10142670700
2007, 0419, 306528, 329795, 329795, 315030, 11527000900
2007, 0420, 316567, 316567, 329741, 328928, 9446986900
2007, 0423, 333080, 333080, 343352, 343132, 10995899100
2007, 0424, 341830, 346248, 349081, 344520, 11464300600
2007, 0425, 337608, 343202, 346783, 344828, 10058066900
2007, 0426, 343888, 346511, 349391, 349358, 7899769000
2007, 0427, 343600, 349994, 350389, 347052, 8069863600
2007, 0430, 347893, 348736, 356868, 355871, 9430286400
2007, 0508, 361878, 364381, 369937, 368603, 10678873200
2007, 0509, 355662, 369930, 371734, 370128, 14064835000
2007, 0510, 367181, 370353, 374223, 372451, 11541992200
2007, 0511, 362971, 369629, 371537, 370261, 8896176100
2007, 0514, 362086, 364827, 376916, 373442, 9109804900
2007, 0515, 360021, 373905, 375164, 360464, 9357856800
2007, 0516, 355720, 359800, 370065, 370029, 8622926800
2007, 0517, 370528, 371644, 379416, 377861, 9025647800
2007, 0518, 374624, 377127, 380521, 377663, 8241889800
2007, 0521, 364308, 365080, 384384, 383144, 9847865000
2007, 0522, 384904, 384904, 389319, 387049, 10961818400
2007, 0523, 385391, 387976, 393949, 393895, 9852317100
2007, 0524, 385851, 395389, 397258, 391975, 11381426400
2007, 0525, 388831, 390773, 399685, 398525, 9541661500
2007, 0528, 402736, 403392, 409194, 407258, 11404185100
2007, 0529, 407987, 409090, 416853, 416829, 11326722700
2007, 0530, 384970, 390604, 410420, 388646, 13273914000
2007, 0531, 368356, 382892, 399173, 392795, 12607824800
2007, 0601, 378003, 395310, 401415, 380395, 11993793900
2007, 0604, 350394, 380496, 382241, 351143, 9053101900
2007, 0605, 324673, 340700, 363515, 363463, 11376803800
2007, 0606, 355074, 365289, 371253, 367758, 9595151000
2007, 0607, 368446, 369455, 380230, 380230, 9419058100
2007, 0608, 376915, 381419, 386121, 383787, 8907474200
2007, 0611, 387023, 387607, 393779, 393186, 9098227700
2007, 0612, 383402, 395396, 403636, 403611, 9938977400
2007, 0613, 406415, 407174, 414652, 411827, 10945294500
2007, 0614, 402278, 410352, 413200, 407582, 8660918000
2007, 0615, 402510, 404311, 411573, 409938, 6877960000
2007, 0618, 417719, 417876, 424640, 422757, 8787291300
2007, 0619, 418618, 422759, 425472, 425300, 8154047100
2007, 0620, 413833, 426866, 429220, 415760, 8686301500
2007, 0621, 411096, 414069, 420887, 419728, 7373947100
2007, 0622, 397035, 420313, 422092, 405143, 7955237400
2007, 0625, 385084, 406645, 410599, 387759, 7003104400
2007, 0626, 375293, 380441, 392937, 392821, 5888511400
2007, 0627, 391220, 394688, 405341, 404048, 6529052000
2007, 0628, 385785, 403838, 406781, 385852, 6685798000
2007, 0629, 371816, 376933, 386775, 376408, 5892087000
2007, 0702, 364419, 374618, 380190, 375766, 4974731000
2007, 0703, 374402, 378278, 383529, 383223, 4640912600
2007, 0704, 372756, 384041, 384808, 374358, 3823371600
2007, 0705, 353504, 368831, 370660, 353744, 4322552700
2007, 0706, 347527, 351760, 371274, 371028, 5136651200
2007, 0709, 372223, 374387, 384099, 382130, 5407311300
2007, 0710, 376425, 383276, 385293, 377562, 5190786800
